source_key	seed_proposal_key	name	hierarchy_level	source_review_stage	source_review_no	semantic_kind	semantic_review_decision	merge_candidate_keys	approval_state
5261	53020c495ee569a7bc98301e5efeebcbe889c11be25473703b3d85611a159327	두겁돌붙이기	W_LEAF	LEAF_004E	1503	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5262	8438d37557880fef0ee8c3cc6aada2007b77cf5b01757f1d6a1681924a6fa708	창대석붙이기	W_LEAF	LEAF_004E	1504	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5263	f1049909b109208c4072085fcc9abb4962bacbcd34646843eb0b5a8c22dc3ea6	도어씰붙이기	W_LEAF	LEAF_004E	1505	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5264	040079cb31dfe4e2a98b2f2b0f1edfbde965dd93d76546c5e511077dca9d6ed9	경계석(마감석)붙이기	W_LEAF	LEAF_004E	1506	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5281	0247b63bb4c41423ac78fdbebc1ec29eec64307040d314831a8810710aecb05e	석재물갈기	W_LEAF	LEAF_004E	1507	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5282	f532b6a2871f7fe27cc8441a3420a11d9dd20d727ca6346fd80baa1e36227e09	석재거친다듬마감 - - 대․중․소 분류대․중․소 분류	W_LEAF	LEAF_004E	1508	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5283	d3a297eaf71c6f29f085e59161748d5ef02902035c11122c88fd9645eaa7121b	석재잔다듬마감	W_LEAF	LEAF_004E	1509	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5284	ad2b215b130aa0b0bbc0ea96099938d4ebfb604a0f703e9643c7b01bc198168d	석재젯트버너마감	W_LEAF	LEAF_004E	1510	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5285	fc0eb1087f333c967e302b6f64929fdb7d9d14b83cddb3cf57be588cae1bf34c	석재골파기마감	W_LEAF	LEAF_004E	1511	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5312	5c922943b3bfdf12cb5d2de5c57fde0485c129dfc538f7d24fb0d3ff2ee7c337	점토질타일바닥붙이기	W_LEAF	LEAF_004E	1512	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5313	e9a42ba74439051e18346c791891b35506f44b998bd1e324035eaf461365c463	자기질타일바닥붙이기	W_LEAF	LEAF_004E	1513	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5314	7c62b0a4a0bc7dbc129b6b6e1bea29f1bc28b2b8a2ad3cb3b9dd5ca9bbbdc894	도기질타일바닥붙이기	W_LEAF	LEAF_004E	1514	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5315	81e3cc2df648a50519207bedda5c7c8b71e5e1eb5e2cb349a1855681fc0ff25b	합성수지타일바닥붙이기	W_LEAF	LEAF_004E	1515	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5316	3397c9a30a6bba808f3bfff23beb47857642bd3b4c52fc08ff8833d3ba41d1f3	유리질타일바닥붙이기	W_LEAF	LEAF_004E	1516	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5317	aaacb982359564568047b179805d77b85d3f3af3a6aeab6cac4c3c44487b7503	금속타일바닥붙이기	W_LEAF	LEAF_004E	1517	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5318	0a63f8ebb61e7e4f1b899a50a34935220345109170727199763c140efb1b1365	석재타일바닥붙이기	W_LEAF	LEAF_004E	1518	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5319	35ea968d2837ec686054ebc2e4177dbd803ffc6fff30e5f867ad314a1988bee0	특수타일바닥붙이기	W_LEAF	LEAF_004E	1519	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5321	4c54582e0af6d6158a808a4d374a8c7c2c91a7bded0675054d05d1fd925076ea	시멘트계타일내벽붙이기	W_LEAF	LEAF_004E	1520	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5322	167488a99f0d58206b5e3c76f2ea69e350729f922543b1f1f126ffb0c94a4454	점토질타일내벽붙이기	W_LEAF	LEAF_004E	1521	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5323	b6bf7a7be2b0cba32ddbaaa116071fb7e3ed86cadf78d2c3b73c25f8f5288ade	자기질타일내벽붙이기	W_LEAF	LEAF_004E	1522	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5324	5c5c44fcdbc6a38f9c65889095995da28fd2553a418b2990e8360b4d7846d3ca	도기질타일내벽붙이기	W_LEAF	LEAF_004E	1523	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5325	1c5fe8cc5ac40dd0aed79f0581682656fd725f6589b7db042817fec13232f725	합성수지타일내벽붙이기	W_LEAF	LEAF_004E	1524	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5326	9c16b2f1c000f231846cef2877d8da46da0e14f44134465e374ec5257eed7cf3	유리질타일내벽붙이기	W_LEAF	LEAF_004E	1525	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5327	139de325cab1cf818efdaf4a94c42df217c75c77180e2dd22e51210ed292a8bd	금속타일내벽붙이기	W_LEAF	LEAF_004E	1526	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5328	588b9ed67d0528e466bdf4563c208f68888603a124f192618105c7d798c65030	석재타일내벽붙이기	W_LEAF	LEAF_004E	1527	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5329	0ee9b38590134da6dc69227f904a04cfe622dbd2ee4e955cf653555cdd7604ad	특수타일내벽붙이기	W_LEAF	LEAF_004E	1528	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5331	a6d54b82c2a65a2c2467863be84b287d5022538e43b6c91b37e76190b677340c	시멘트계타일외벽붙이기	W_LEAF	LEAF_004E	1529	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5332	d01e141b8fe4c432c5631616fead6d2c40b23c1a05af6551ba0018d842a40ff5	점토질타일외벽붙이기	W_LEAF	LEAF_004E	1530	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5333	318fc6649475186db4646ae98c2beca53f1d7307f69679063e7ab9b040007723	자기질타일외벽붙이기	W_LEAF	LEAF_004E	1531	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5334	367592c72113a0bf147f143ffc2a00a7c195f9ee30a9fc47517a94f2fb15e7ac	도기질타일외벽붙이기	W_LEAF	LEAF_004E	1532	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5335	75312506593ee089e0584c794a7fca80212568c12d25f61deb041e2b84aad4e2	합성수지타일외벽붙이기	W_LEAF	LEAF_004E	1533	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5336	0137254c0c085602a3fa82a4eb23adc2282d9150c3ccb523c495ee8fef7ce16f	유리질타일외벽붙이기	W_LEAF	LEAF_004E	1534	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5337	acac70e127fce58fb6aaaf221e54eb1fcba272cb219c982c921c7a5ccea37a81	금속타일외벽붙이기	W_LEAF	LEAF_004E	1535	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5338	5758d281ae2cbee3a67181cb7ce199a1ee47dab930b8671f5158522632c473f7	석재타일외벽붙이기	W_LEAF	LEAF_004E	1536	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5339	1be96f0243775caff6a2883fb7a5e0e74a31953b076ffc077a493eb8c35c50a8	특수타일외벽붙이기	W_LEAF	LEAF_004E	1537	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5341	bb5df5c5e32b1cd685b0119fcc5160f95596b3a1bd2dcde57489904cf917968a	시멘트계타일밑면붙이기	W_LEAF	LEAF_004E	1538	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5342	2a8d2be2168d3c411fe5a3732b4568cc6807241d21c9f89e88d40cec2ab66bcb	점토질타일밑면붙이기	W_LEAF	LEAF_004E	1539	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5343	476047a419f3d5d86ebe2847bf053c6e3d35f2987bb89f60872f8c68372dc5d0	자기질타일밑면붙이기	W_LEAF	LEAF_004E	1540	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5344	b8b0cd1e328d8560b47b952e6a3fb9bc68bd1d7a89fab56c8d535f809f8496f7	도기질타일밑면붙이기	W_LEAF	LEAF_004E	1541	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5345	529efcc50a5826f6dea59727ca17ea6e4ed74fdbcba33d1085870c5b27472ff1	합성수지타일밑면붙이기	W_LEAF	LEAF_004E	1542	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5346	972373048892a1626c21a4bb21c46fc2e635239866fa82588833e1ffd9568b6d	유리질타일밑면붙이기	W_LEAF	LEAF_004E	1543	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5347	9ae662c4d156f200bb78a6e565ed4c29a3208034c61f3f1103559955d7bc6a58	금속타일밑면붙이기	W_LEAF	LEAF_004E	1544	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5348	64e197d7600879f4b89f8804033360eec469c0913d6bcf2ec7f997ce3149eb9f	석재타일밑면붙이기	W_LEAF	LEAF_004E	1545	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5349	1f0bec5b8d42000ddd50ad4a27d409b8e1e101365f7497c1922df34e2f6bbcbf	특수타일밑면붙이기	W_LEAF	LEAF_004E	1546	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5351	004493043cbd6812ec7c8ebecf06292506372cf75e5cb1dc4477722725da1c39	계단디딤판(트레드)타일붙이기	W_LEAF	LEAF_004E	1547	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5352	56c69ff9e69d81b5711d9ad23ada3a61a84f35c03391264527ef70137f3b4c64	계단채임판(라이저)석재붙이기	W_LEAF	LEAF_004E	1548	TASK	MERGE_CANDIDATE	88e1a0da33adf4caee41b1aa36257015274e056a5131cf094a187051371296da	NOT_APPROVED
5361	b8a74dbdaf9743932b06db3389cedd8b9b1d2c5958b649e9870e2142fe8c7f3a	띠타일붙이기	W_LEAF	LEAF_004E	1549	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5362	cca0cea3a96c6a6f1c41d33384e9d716e56148efbb3e3e8f65709256ff7e5331	모서리타일붙이기	W_LEAF	LEAF_004E	1550	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5363	71c59935f7a837ab7c3dbe7fab6e8d8bfc69d8704bd7fbbaf49461f3e355d81d	점자타일붙이기	W_LEAF	LEAF_004E	1551	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5364	970c8c8295dc4b086f34ae98be6327c3f4e23af516eeada5fe4eb024ed984a75	그래픽타일붙이기	W_LEAF	LEAF_004E	1552	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5412	876e8cbda251ad9ecaa39cb35e83807f79db6037d5b6dbfd6da786ea58ba854e	합성수지쉬트	W_LEAF	LEAF_004E	1553	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5413	a214f5ff323ba42c4565d65b63ea2274994738f2faab0c6190d2c242cd60d45f	합성수지판재	W_LEAF	LEAF_004E	1554	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5414	47d3049a366340fff54c2e70b75c22b13e49b187f983bef6fe161691299630c4	카페트깔기	W_LEAF	LEAF_004E	1555	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5416	fd59c3f27cfd69c43cb42a37b37f28c13b4b2fafcc3f630cb870c1ac5b9a8150	이중바닥판(Accessfloor)	W_LEAF	LEAF_004E	1556	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5417	32d7fca2f363f152d04de9c9873c98093b3f3cc275766bf452d810ba1e91bb3b	인조잔디깔기	W_LEAF	LEAF_004E	1557	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5418	c37ece443b6c268df3cc5beb5309c868be940de91cf08c80409a386fec4939de	돗자리 다다미	W_LEAF	LEAF_004E	1558	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5421	0b7168a65f368a1ea951f6481e24daedb2183912fe46849dfa1d3e2359ccf0db	시멘트계판재칸막이	W_LEAF	LEAF_004E	1559	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5422	20071849cd8ac628c9498d31c236eb4a181f571bd68d38b4071005b0cf25637b	철재칸막이	W_LEAF	LEAF_004E	1560	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5423	f428eeb75f994c4327ea6c157ea81e1b83d20c300b37633cac4d36e23ad9ba7e	합성수지판재칸막이	W_LEAF	LEAF_004E	1561	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5424	4c5d8664fb33346f37d0f80eefd2853491bb564d6195ca5e57a2d600e2adab0e	파티클보드칸막이	W_LEAF	LEAF_004E	1562	FACILITY_EQUIPMENT	REJECT	EMPTY	NOT_APPROVED
5431	bae88e06f4456c40976422277987605b007b14025be544651c76a9226dd69462	벽체석고보드붙이기	W_LEAF	LEAF_004E	1563	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5432	8e1302720744602a8e382eb2f49460806ba50fd44d0db2552c86a45da9e6b933	벽체석면시멘트판재붙이기	W_LEAF	LEAF_004E	1564	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5433	a25e1cef28beb337d2858c7ec6c0af34dceee287991159a1af17d52ded200d75	벽체합성수지판재붙이기	W_LEAF	LEAF_004E	1565	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5434	8f5c0467779f016966e2b22993cc636d54f206dc4d042565c71548ffc030d770	벽체섬유질판재붙이기	W_LEAF	LEAF_004E	1566	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5435	5eb2b27c7ef2ce00792ead51f8b359d3a03c295954512313e9d76a8c38cec4db	벽체카페트붙이기	W_LEAF	LEAF_004E	1567	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5436	8f9fd23bd6fedde8fbe4cacfd59fdf6fadc39e41bd516c9b4e920a7b32d58317	벽체페브릭붙이기	W_LEAF	LEAF_004E	1568	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5441	28eee752c6cc187fd37094937dcc6d706bb79869dd2ad35f6af2dba77b6dd9ce	천정석고보드붙이기	W_LEAF	LEAF_004E	1569	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5442	914ca27cab7410ed86b313f8ff56b57842f43aefa6eef507e5f49c9112da92fc	천정석면시멘트판재붙이기	W_LEAF	LEAF_004E	1570	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5443	6660dc6683ee0b6bb3c2b1229bea4a5c6dc1c76ceb81c975d7087cb05e507bdc	천정합성수지판재붙이기	W_LEAF	LEAF_004E	1571	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5444	d648e48721f687dc663127b2fbdc2a19908f147005406eaa810f76f0a2180be3	천정섬유질판재붙이기	W_LEAF	LEAF_004E	1572	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5446	ba46988c3b0ac634aee981b4792b02d0722e98c987b431dcc4ef6882bd298b8d	천정패브릭붙이기	W_LEAF	LEAF_004E	1573	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5451	6888165b8cdfcfe2d92557a328f1bb1920d7c6758e2d9ea4ecc13cc78d0dc2d8	벽지바르기	W_LEAF	LEAF_004E	1574	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5452	71af77c54f1888d178aca91f56cc836c1b7a354ced87923b1e4b38550b71d8cc	천정지바르기	W_LEAF	LEAF_004E	1575	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5453	d5e7f5b73241dcfb030dcc8ead04ed08af9740cee5514900483306716db3aa61	장판지바르기	W_LEAF	LEAF_004E	1576	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5455	234c0abd4189ceb06e53be8f6d2e4df239c7fa02bc4b6fe1c64ca9715786e5a7	창호지바르기	W_LEAF	LEAF_004E	1577	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5461	b3773f6d549193196488ebe2c1edd2e39cadd73d820e62691407fabb0fe2b2b7	우드비니어(무늬목)붙이기	W_LEAF	LEAF_004E	1578	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5462	b84f629ef50df9cfb4a01f8ee8629034025284cd3714036cce0f0f5b376d1746	멜라민수지쉬트붙이기	W_LEAF	LEAF_004E	1579	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5463	0fe2fee352a26455bc0b2dc7f86c790cd604fa548abfd97300a5e98922d1ccae	폴리에스테르수지쉬트붙이기	W_LEAF	LEAF_004E	1580	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5464	5349d6f3d411665d76614f209ccbc0ec9ea02116bba4d90778df1eef790b3fec	염화비닐수지쉬트붙이기	W_LEAF	LEAF_004E	1581	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5465	73c416e41a4d023f4bf79d59accaafd63b02284501482d27a378d7c9f37b3ade	페놀수지쉬트붙이기	W_LEAF	LEAF_004E	1582	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5466	f58fa609e5d7b6df2abc3822d1456340de6c433c821fd78e884dd8c5f41034de	박판금속쉬트붙이기	W_LEAF	LEAF_004E	1583	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5471	c8e3a556ca4625ad50a92a11e88168aad14a7b11a382b8e381eefe45e3263e03	그릴설치	W_LEAF	LEAF_004E	1584	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5472	461e834c2e2863d923c24c847d4af05eb17c3da839a16f0e69af9b765703ee89	루버설치	W_LEAF	LEAF_004E	1585	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5473	a99b1e10b1977399a19bf499caf8265feff693bc3565252625651bdb9684874a	수장마감부속재설치	W_LEAF	LEAF_004E	1586	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5512	aa4d788aa1220ee9689e696ae8944df74575281d6e8210f08f9b247aa35992c9	목재바탕처리	W_LEAF	LEAF_004E	1587	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5513	2910a5571db6756d4eb1513612d8db36547619e9b89032e78a4e5680015d97fc	미장및콘크리트면바탕처리	W_LEAF	LEAF_004E	1588	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5514	be864e5058dc450039176eb629bb56887c28210d63c96fda7ecd108c9dda8a86	석고보드 종이면바탕처리	W_LEAF	LEAF_004E	1589	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5517	dde89f75f720ccb274994d7d71a933d73a4eeef04380b4b65f47870f7ca45f66	오일스테인	W_LEAF	LEAF_004E	1590	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5518	6124732b80e2f2a7972db47b295681841a4ea5f511af1e588efa92a4a6725386	목재방부칠	W_LEAF	LEAF_004E	1591	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5519	a9851dc9be5a97834f108818e37e0d8ef9466fce7461c4ae36a7b9ee7d0868b6	기타도장바탕처리	W_LEAF	LEAF_004E	1592	TASK	KEEP_AS_DISTINCT	EMPTY	NOT_APPROVED
5521	d2d96668b0200f1db650883ed4671b2a42cc6e9eedbdc0ce64b72ec291b2750c	광명단	W_LEAF	LEAF_004E	1593	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5522	3b765a03a964f7720ec1ce795ebd8bbc191b726a072a2e8e5a1fdd939c2453fb	산화철방청페인트 - - 대․중․소 분류대․중․소 분류	W_LEAF	LEAF_004E	1594	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5523	5fb70f37cd3b163bb96acc57a2438a5e86a572ae9e092ef9a1832a1eba0fd576	징크로메이트방청페인트	W_LEAF	LEAF_004E	1595	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5524	13a0416e1607ba9aed53b21100e28f46daa8dc268f31fe59a842df0f3fb5d7ad	연시안아미드방청페인트	W_LEAF	LEAF_004E	1596	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5525	b673f46651bac209dd0859a18ca380a7960add245c4125658f9689e76ba8c570	알루미늄페인트	W_LEAF	LEAF_004E	1597	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5526	e84b92fbf6ec64e990b9680a47cc5a84314428013343acbbef2062c9f6f068d1	그라파이트페인트	W_LEAF	LEAF_004E	1598	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5527	0de1691268fce0b8d05ba62658878714d5f62a4fc479bff8ee7adfd149a55f95	역청질페인트	W_LEAF	LEAF_004E	1599	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5528	aa7d2a5415a7f575d2d343b0ad2c2d0b2408fef78877e2cf5acce4b208fa9493	이온교환수지페인트	W_LEAF	LEAF_004E	1600	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5529	f4d9f4163afc5fdc03242f1b5f609eb87f157a3dc5be5c38a32d4a49a86bd4e9	기타방청성페인트	W_LEAF	LEAF_004E	1601	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5531	59974581b655e56ba7477e39841d094ee575b09234c6f1d8823687817e8598d8	된반죽유성페인트	W_LEAF	LEAF_004E	1602	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5532	25f4e1efb886ab8f96965e2f879bb9b4a2137035cacbc149b1f407b729faca44	조합페인트	W_LEAF	LEAF_004E	1603	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5533	ebacdb64d24b3e2bce30c1344ddd84b442766728aedd1334a31bff1c40ca3881	카슈칠 옻칠	W_LEAF	LEAF_004E	1604	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5534	dff19f9c33a4f0551f95445978ebee4aa9975d722f24f96472b034d9bf747898	페놀수지페인트	W_LEAF	LEAF_004E	1605	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5541	56abb580b708b4406306c19c2a8cf06e59f021f7c0f43c1995145d8a23efe5ae	유성바니쉬	W_LEAF	LEAF_004E	1606	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5542	9d29dc4f4d0f9356d9ce181c625e7cfa6c5b8f63508d86fa60874da5245a7996	수지바니쉬	W_LEAF	LEAF_004E	1607	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5545	a679b80598ed63285e74afcf9fb5352b59468ed07cdbebe74593b0782bebf920	에나멜페인트	W_LEAF	LEAF_004E	1608	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5551	d4520fcb8c35ea6f8b8ec8e20ff64fddfd1dfaa1c428b34e8449a589f3bf4ff8	크리어락카	W_LEAF	LEAF_004E	1609	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5552	4c31d91a0ef2d84b5724fd8d3cba8a131c20bb4ab7438181c3e157521c6afcc4	락커에나멜	W_LEAF	LEAF_004E	1610	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5553	f3fa0d014f9353ce682b402a182d98fa02cb422cbdd889760f911de1a1557848	특수락카	W_LEAF	LEAF_004E	1611	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5561	b2350f32bba3be1824c7b3d15a5025e112014f7b4aebda001a2a2cc80fee8fa0	일반수성페인트	W_LEAF	LEAF_004E	1612	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5562	013f04b0f14cfafce6e6c0c0ae962664e04babe53407fa4a55b59ae3b0d668d4	합성수지계에멀젼페인트	W_LEAF	LEAF_004E	1613	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5571	f91932f5c335ad5fce18ba85161f703637f1218de517751d5cbbaa545cc70cdd	멜라민계수지페인트	W_LEAF	LEAF_004E	1614	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5572	40e32dde869d18f9d7b361def8d85cc9ac702b6031c9fc9796503aaa6a400bb4	프탈산계수지페인트	W_LEAF	LEAF_004E	1615	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5573	7ec959e5e05f962a2c91672cd8900acc68feb74b00cf136609fce1d235698414	비닐계수지페인트	W_LEAF	LEAF_004E	1616	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5574	346bd1be11b7d652e71cdf468fed00c822f56a743424cf9658aa2e78917fc288	아크릴계수지페인트	W_LEAF	LEAF_004E	1617	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5575	953e69d7dcffeb4e83429b9908fc6da7840775577c859c1316a145f3e3497270	불포화에스테르계수지페인트	W_LEAF	LEAF_004E	1618	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5576	5f88f993f1a4d3da053d7ffaf565d66f346f19ca955b4c6ebd03bea1ab0ddfb4	에폭시계수지페인트	W_LEAF	LEAF_004E	1619	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5577	df15e8ff8b785306e44e5ec1a562fee442f071f0ed690229ccdb9a4159b245d0	폴리에스테르계수지페인트	W_LEAF	LEAF_004E	1620	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5578	ff279c614488b6a6d7c92cf469233457a379cd49e31710f0f116efdcd0f6e9d1	폴리우레탄계수지페인트	W_LEAF	LEAF_004E	1621	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5579	c91c7d79d467707a49c62690da7b8fc4d0abaa2570906c7dbd0a07849b1be0c2	기타합성수지페인트	W_LEAF	LEAF_004E	1622	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5581	80d44a9d66753f14e6fc70fef84d583fe43358631338a86275121c2f8aa7d989	본타일	W_LEAF	LEAF_004E	1623	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5582	874b476979d4a0b445254f082a51181cf9ec81e50eb19b610878a32d3a0d8d0f	드라이빗드	W_LEAF	LEAF_004E	1624	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5583	abbbfe31b7159ae5dce5f1adeb6ded3f4d160f54bc49a9f9336028e82584f310	소부페인트	W_LEAF	LEAF_004E	1625	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5584	cb3fc2ab3d0480edf56da2a9e3c3f79fb45ccdf81108fb20a15dc71a224d4e48	내화학페인트	W_LEAF	LEAF_004E	1626	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5585	e5751cf313e0780371f21875479996809da7fd6fff8251fb3a694d9c277cf3e7	내화페인트	W_LEAF	LEAF_004E	1627	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
5586	58e000c1a59bf7fc2cca1aff6ac9a4d22634b3fcc427d7936ede9af8872dda6c	내산페인트	W_LEAF	LEAF_004E	1628	MATERIAL_COMPONENT	REJECT	EMPTY	NOT_APPROVED
