batch_no	seed_proposal_key	source_id	source_key	name	semantic_kind_before	semantic_kind_after	semantic_review_decision	merge_candidate_keys	review_basis	gpt_leaf_family_policy	approval_state
664	6657f500b9d1bfe59b90e693c9d3fabc9d494f04b2f72d9ec0ff1560bc83fc17	CIC_W	825	기타전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	f5b741c5432767b697db7c6b3ed10a4f5da683bad0a3f3cd5934dad29d2e2cb3 | 350408a38cfc6742ef72b4dbcb2e6da5d10e34055a0ac1898aa3330872bc1225	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
665	a3535fa6836e0e8e66cd0b9b64611148cf9b2c72b48a554d16d2301b942d74dd	CIC_W	831	배전설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	229db50c74c354e18b6457206c64fb830f0d02fa46e3b2ae916af1743d349b31 | c13f0ded5641a6a99546143694798aa30b64ee43952ea0b9179e2c6c3adc3f2a | 73d311c8d9d65139be81ac55e8cf8a4a6237baf090c49709d93b57caacae7c89	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
666	854fa5b53545512ba374b9ebb97d1ca0bdeb3b9b80931f82963e27f22c1b815b	CIC_W	832	조명설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
667	ab96dbee39ecdd4a314884035c4e36fbc1b21fbbe49ea344f7c838262ddbb2ce	CIC_W	833	동력설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
668	be3f8539a8d95a286eddcc524bd4392df0ff4652858972562bfbe6ee74ec5a15	CIC_W	834	예비전원설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	8ed4f3afe76dd597985658f4c424b8d19d3e1cff2d987be1ce622cd26a019915	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
669	c7a991f693020fb5bd87ff059d5bae3922d0269945a22a25e47998da14207cc9	CIC_W	841	통신관련설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	SAFE_SINGLE_KIND_FAMILY	NOT_APPROVED
670	53ddd31d7302355c7cf9b566037eb9a13b83cfc493cc7aa0a8ae1378a904e0bb	CIC_W	842	각종표시및정보전달설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
671	e6bcc4cbb4ceda9aea918a6026a08b79290c6c9de119fb0d75e09b2b6e6823e2	CIC_W	843	방송수신설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
672	9b62962cc6c301366b6ca7bdf2729751f2f167781eb05e88e7dc428f5e520ef3	CIC_W	844	방송관련설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
673	941847a9e1364a3428a4a685dfcbb7428e79b5544a8d6ffea5dc3c32d53a4198	CIC_W	845	각종통신설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
674	53401edd9873f2798c4e1ce22b0449a3881829b7d89217d9579f25672b458331	CIC_W	846	기타정보설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
675	9c91faf51f3b634b62a8856c256d8167ed264c758ba46c9f269e5f848339e2cd	CIC_W	852	보안전기설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
676	85e48856b0571e3583d2c692e49953b63a10af3d8ac094e1c839a3479d78660c	CIC_W	853	피뢰및접지설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
677	96527325df7971e7f4c1d22c14a05d134d66fe99b39dcd22c452bd101e80424b	CIC_W	854	방범전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	b31177cd3c3908af48cffd5f922d8c35fb32ffdc9086f40ab074f78c3c3c943a	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
678	fbe352476b6369e08ebf71210ddb65c98e56f69ca1a1dcc1a39f09ff74961be8	CIC_W	855	항공장해등설비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
679	88c0dada461143da9fec7a2d6d7847c8d729b73c49e551a8b4a4b12688bf9e4d	CIC_W	862	건축물전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	2b671225546f7c952cbadc46e7d45ab70f7cb1cb7c38e8170dc3b8be143f07c2	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
680	f5b741c5432767b697db7c6b3ed10a4f5da683bad0a3f3cd5934dad29d2e2cb3	CIC_W	863	기타전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	6657f500b9d1bfe59b90e693c9d3fabc9d494f04b2f72d9ec0ff1560bc83fc17 | 350408a38cfc6742ef72b4dbcb2e6da5d10e34055a0ac1898aa3330872bc1225	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
681	2be093b6b695a920b45aac3c2b1c265a3b6cc36cd5900805256cf1213d30778b	CIC_W	864	안전관련전기설비공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	6ac224b60377b346a2628fb60e535cb46168c0de942ba339e99289d2592670fe	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
682	b66d3bf8ca71b6862341d77718cdd5c3956dec847e62353aa6ed83a54d0a4797	CIC_W	911	기계 프랜트공통시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	MIXED_FAMILY	NOT_APPROVED
683	63506a7a577baed3c7ee7e0e1e9945e209308bed1d4fcd9b7c50f22bb2d8db7e	CIC_W	912	기계설비시험 시운전공사	AMBIGUOUS	PROCESS	MERGE_CANDIDATE	3ffb09b756a48bfca5ad250bdb2c630c873421d02f51c37f41847a7357af8615	GPT_REVIEW003_MERGE_CANDIDATE_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
684	4918577e67920975e5a735f24ab315b5f0a9536e92479a9a0a9d85d4ded6a723	CIC_W	913	기계 플랜트 산업․전기설비시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
685	642fd3fd84ed43a93168f5b379ce9ed077d9834917829ce975acb1c3f2c044b0	CIC_W	914	전기 통신시험 시운전공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	INSUFFICIENT_EVIDENCE	NOT_APPROVED
686	e7cff381994defb7223cf2e2b0a386bca04951856c853cb0d3ae5594747ab975	CIC_W	921	기계 플랜트 산업설비공통시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
687	d54575f01ed082aa505dc891a17afb5412581bf543998fe0378ab27495032c8c	CIC_W	922	산업설비공통시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
688	d0a7e4e0b24e6064efae300032da9a34632a5b1c7eaa2f09c28b36ea33e991e0	CIC_W	923	전기 통신설비공통시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
689	f886427ac2e3312180474872f5ef8d9c0fa4e4918d9f417e74371eaeeb292436	CIC_W	924	전기설비시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
690	949997b0c16a40192c5348e841f2284e5cf8db8c53848bec97f203b7aa3f5aa5	CIC_W	925	기타전기설비시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
691	0281d86ad676aa180b252b320f6d88101373868e2c71688eba1449f9c74be0e2	CIC_W	926	통신설비시설유지정비공사	AMBIGUOUS	PROCESS	KEEP_AS_DISTINCT	EMPTY	GPT_REVIEW003_KEEP_AS_DISTINCT_PROCESS	NO_CHILDREN	NOT_APPROVED
